timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061694.632,1214,2.0,97.6,0.3,3.6,0,False
1773061694.769,1215,1.9,103.5,0.4,4.7,0,False
1773061694.902,1216,2.0,102.4,0.2,4.9,0,False
1773061695.060,1217,2.5,120.5,0.2,4.9,0,False
1773061695.223,1218,1.9,125.7,0.3,4.8,0,False
1773061695.351,1219,1.3,110.2,0.2,4.8,0,False
1773061695.504,1220,1.8,113.0,0.3,4.8,0,False
1773061695.657,1221,2.0,120.2,0.3,4.7,0,False
1773061695.801,1222,1.7,113.0,0.2,7.3,0,False
1773061695.950,1223,2.2,114.4,0.2,7.2,0,False
1773061696.101,1224,3.2,118.6,0.2,7.1,0,False
1773061696.241,1225,2.4,105.1,0.2,7.0,0,False
1773061696.355,1226,1.2,97.0,0.2,7.1,0,False
1773061696.488,1227,2.1,111.5,0.2,7.1,0,False
1773061696.615,1228,1.2,103.4,0.2,7.1,0,False
1773061696.758,1229,0.8,110.9,0.2,7.0,0,False
1773061696.871,1230,1.1,90.8,0.2,7.2,0,False
1773061696.979,1231,1.4,91.4,0.2,7.3,0,False
1773061697.105,1232,1.6,108.7,0.3,7.3,0,False
1773061697.223,1233,1.0,100.6,0.2,7.3,0,False
1773061697.354,1234,1.2,112.2,0.2,7.3,0,False
1773061697.463,1235,1.2,91.3,0.3,7.4,0,False
1773061697.578,1236,2.4,96.2,0.2,7.5,0,False
1773061697.701,1237,1.2,96.9,0.2,7.6,0,False
1773061697.814,1238,1.1,94.2,0.4,7.7,0,False
1773061697.924,1239,1.1,90.0,0.4,7.8,0,False
1773061698.039,1240,1.8,92.5,0.3,7.9,0,False
1773061698.155,1241,1.2,99.1,0.3,8.0,0,False
1773061698.271,1242,1.2,96.0,0.2,8.1,0,False
1773061698.397,1243,1.2,102.0,0.2,8.2,0,False
1773061698.522,1244,1.6,88.3,0.2,8.3,0,False
1773061698.627,1245,1.2,88.8,0.3,8.4,0,False
1773061698.861,1246,0.9,79.5,0.2,8.0,0,False
1773061698.995,1247,1.2,104.2,0.2,8.0,0,False
1773061699.109,1248,1.1,92.4,0.2,8.0,0,False
1773061699.232,1249,1.0,93.7,0.2,8.1,0,False
1773061699.346,1250,1.2,95.6,0.2,8.1,0,False
1773061699.472,1251,1.2,99.2,0.2,8.0,0,False
1773061699.581,1252,1.2,87.6,0.2,8.1,0,False
1773061699.702,1253,1.3,99.1,0.2,8.1,0,False
1773061699.809,1254,1.0,91.3,0.2,8.1,0,False
1773061699.912,1255,1.2,86.8,0.2,8.2,0,False
1773061700.018,1256,1.0,91.0,0.2,8.2,0,False
